id_respuesta,fecha,edad,area,satisfaccion,comentario
R37575,2025-11-13,65.0,Atención,2,
R37576,2025-11-27,53.0,Atención,7,
R37577,2025-11-21,65.0,Atención,1,
R37578,2025-11-28,41.0,Ventas,NS/NC,Muy bien
R37579,2025-11-12,62.0,Postventa,5,
R37580,2025-11-04,33.0,Atención,6,
R37581,2025-11-02,50.0,Ventas,1,
R37582,2025-11-22,,Atención,1,
R37583,2025-11-21,,Atención,7,Muy bien
R37584,2025-11-13,,Atención,9,Podría mejorar
R37585,2025-11-12,,Soporte,NS/NC,Podría mejorar
R37586,2025-11-22,64.0,Atención,6,
R37587,2025-11-04,60.0,Atención,7,Rápido
R37588,2025-11-06,,Soporte,2,
R37589,2025-11-01,,Postventa,1,
R37590,2025-11-07,,Soporte,7,
R37591,2025-11-11,31.0,Ventas,8,Muy bien
R37592,2025-11-07,60.0,Soporte,11,Rápido
R37593,2025-11-09,,Atención,10,
R37594,2025-11-13,19.0,Soporte,6,Rápido
R37595,2025-11-06,,Atención,4,Podría mejorar
R37596,2025-11-14,28.0,Ventas,8,
R37597,2025-11-11,29.0,Postventa,8,
R37598,2025-11-23,,Atención,4,Podría mejorar
R37599,2025-11-30,,Ventas,6,Rápido
R37600,2025-11-04,,Soporte,5,
R37601,2025-11-10,58.0,Atención,7,Podría mejorar
R37602,2025-11-20,,Soporte,5,Rápido
R37603,2025-11-28,,Soporte,3,Excelente
R37604,2025-11-07,54.0,Soporte,6,
R37605,2025-11-14,,Soporte,1,Muy bien
R37606,2025-11-09,,Soporte,2,Rápido
R37607,2025-11-23,,Soporte,4,
R37608,2025-11-07,,Soporte,2,
R37609,2025-11-27,36.0,Atención,3,Muy bien
R37610,2025-11-11,,Atención,6,Muy bien
R37611,2025-11-27,,Soporte,6,
R37612,2025-11-01,,Atención,7,Mal servicio
R37613,2025-11-28,,Atención,1,
R37614,2025-11-11,,Soporte,3,
R37615,2025-11-09,,Atención,6,
R37616,2025-11-13,,Soporte,5,
R37617,2025-11-27,,Atención,5,Rápido
R37618,2025-11-26,,Postventa,3,
R37619,2025-11-17,,Atención,NS/NC,Rápido
R37620,2025-11-26,,Soporte,8,Mal servicio
R37621,2025-11-17,62.0,Ventas,4,Excelente
R37622,2025-11-09,,Ventas,2,Mal servicio
R37623,2025-11-25,,Postventa,8,
R37624,2025-11-08,,Soporte,9,
R37625,2025-11-22,43.0,Soporte,9,Podría mejorar
R37626,2025-11-11,27.0,Ventas,1,
R37627,2025-11-08,62.0,Atención,6,
R37628,2025-11-21,48.0,Soporte,4,Muy bien
R37629,2025-11-08,,Ventas,6,
R37630,2025-11-20,24.0,Soporte,12,Rápido
R37631,2025-11-23,,Atención,9,Rápido
R37632,2025-11-25,,Atención,NS/NC,
R37633,2025-11-24,,Atención,10,Excelente
R37634,2025-11-11,21.0,Atención,9,Muy bien
R37635,2025-11-29,21.0,Soporte,10,
R37636,2025-11-13,,Soporte,4,
R37637,2025-11-16,60.0,Soporte,5,Podría mejorar
R37638,2025-11-05,,Soporte,1,Rápido
R37639,2025-11-30,,Atención,1,Mal servicio
R37640,2025-11-05,31.0,Atención,8,
R37641,2025-11-15,28.0,Atención,4,
R37642,2025-11-14,,Soporte,3,Rápido
R37643,2025-11-18,37.0,Postventa,1,
R37644,2025-11-19,,Atención,3,
R37645,2025-11-18,49.0,Ventas,5,
R37646,2025-11-29,,Ventas,4,
R37647,2025-11-25,27.0,Atención,NS/NC,
R37648,2025-11-27,,Postventa,7,
R37649,2025-11-15,,Soporte,7,
R37650,2025-11-12,,Ventas,4,Excelente
R37651,2025-11-13,,Atención,9,Rápido
R37652,2025-11-13,31.0,Ventas,5,
R37653,2025-11-20,,Soporte,3,Muy bien
R37654,2025-11-19,43.0,Atención,6,Muy bien
R37655,2025-11-07,,Soporte,10,Mal servicio
R37656,2025-11-01,27.0,Ventas,6,
R37657,2025-11-14,24.0,Soporte,3,
R37658,2025-11-16,,Ventas,10,
R37659,2025-11-20,,Soporte,6,
R37660,2025-11-08,,Ventas,8,Rápido
R37661,2025-11-30,28.0,Ventas,11,Podría mejorar
R37662,2025-11-12,45.0,Ventas,1,
R37663,2025-11-15,,Atención,7,
R37664,2025-11-10,,Atención,10,
R37665,2025-11-22,26.0,Ventas,6,
R37666,2025-11-29,,Atención,12,
R37667,2025-11-29,18.0,Atención,1,
R37668,2025-11-20,27.0,Postventa,1,
R37669,2025-11-21,27.0,Ventas,2,
R37670,2025-11-16,,Atención,3,Excelente
R37671,2025-11-13,,Ventas,10,
R37672,2025-11-25,,Ventas,7,
R37673,2025-11-04,26.0,Ventas,3,
R37674,2025-11-29,52.0,Postventa,5,
R37675,2025-11-19,54.0,Soporte,4,Excelente
R37676,2025-11-21,20.0,Atención,4,
R37677,2025-11-18,56.0,Ventas,5,
R37678,2025-11-23,,Atención,5,Excelente
R37679,2025-11-04,46.0,Ventas,7,Podría mejorar
R37680,2025-11-26,,Soporte,9,Podría mejorar
R37681,2025-11-26,61.0,Soporte,2,
R37682,2025-11-05,65.0,Soporte,9,
R37683,2025-11-22,31.0,Ventas,1,Podría mejorar
R37684,2025-11-01,26.0,Postventa,8,Mal servicio
R37685,2025-11-28,58.0,Atención,7,Muy bien
R37686,2025-11-19,,Atención,8,Rápido
R37687,2025-11-05,,Ventas,4,Rápido
R37688,2025-11-13,,Postventa,6,
R37689,2025-11-05,,Soporte,8,Podría mejorar
R37690,2025-11-25,,Soporte,4,Podría mejorar
R37691,2025-11-21,,Atención,3,Podría mejorar
R37692,2025-11-14,,Postventa,1,
R37693,2025-11-17,50.0,Atención,2,
R37694,2025-11-15,57.0,Atención,10,
R37695,2025-11-05,27.0,Ventas,9,Mal servicio
R37696,2025-11-04,,Atención,9,Podría mejorar
R37697,2025-11-07,,Atención,6,Podría mejorar
R37698,2025-11-21,56.0,Ventas,NS/NC,
R37699,2025-11-05,61.0,Atención,1,
R37700,2025-11-19,,Atención,5,Mal servicio
R37701,2025-11-05,,Atención,7,
R37702,2025-11-17,18.0,Ventas,10,Muy bien
R37703,2025-11-26,,Soporte,3,Muy bien
R37704,2025-11-08,40.0,Atención,12,
R37705,2025-11-14,50.0,Soporte,10,
R37706,2025-11-21,50.0,Ventas,10,
R37707,2025-11-03,,Soporte,4,
R37708,2025-11-24,18.0,Soporte,8,Mal servicio
R37709,2025-11-10,59.0,Atención,1,
R37710,2025-11-09,35.0,Postventa,4,
R37711,2025-11-30,,Atención,6,Mal servicio
R37712,2025-11-23,23.0,Atención,6,
R37713,2025-11-03,,Soporte,8,
R37714,2025-11-25,,Ventas,NS/NC,Excelente
R37715,2025-11-22,63.0,Ventas,6,
R37716,2025-11-28,,Atención,NS/NC,
R37717,2025-11-08,,Atención,9,
R37718,2025-11-04,,Atención,9,
R37719,2025-11-15,46.0,Ventas,NS/NC,
R37720,2025-11-15,28.0,Ventas,7,
R37721,2025-11-12,,Atención,9,Rápido
R37722,2025-11-12,34.0,Soporte,4,Muy bien
R37723,2025-11-09,,Atención,6,
R37724,2025-11-24,,Ventas,NS/NC,Excelente
R37725,2025-11-06,,Atención,8,
R37726,2025-11-03,65.0,Soporte,1,Excelente
R37727,2025-11-17,38.0,Atención,2,
R37728,2025-11-30,,Soporte,5,Excelente
R37729,2025-11-09,21.0,Atención,9,
R37730,2025-11-01,,Ventas,1,
R37731,2025-11-21,,Atención,7,Podría mejorar
R37732,2025-11-01,,Atención,3,Muy bien
R37733,2025-11-09,62.0,Atención,7,
R37734,2025-11-14,,Atención,7,
R37735,2025-11-09,53.0,Soporte,7,Muy bien
R37736,2025-11-28,,Atención,6,
R37737,2025-11-24,,Atención,2,
R37738,2025-11-05,65.0,Atención,9,
R37739,2025-11-10,42.0,Postventa,2,Rápido
R37740,2025-11-29,,Postventa,NS/NC,Mal servicio
R37741,2025-11-23,,Postventa,6,
R37742,2025-11-10,61.0,Atención,9,Podría mejorar
R37743,2025-11-01,44.0,Postventa,7,Muy bien
R37744,2025-11-14,59.0,Atención,6,
R37745,2025-11-29,,Soporte,7,Podría mejorar
R37746,2025-11-14,33.0,Soporte,8,Excelente
R37747,2025-11-17,,Atención,6,
R37748,2025-11-27,20.0,Atención,8,
R37749,2025-11-17,,Atención,3,Rápido
R37750,2025-11-09,,Atención,NS/NC,
R37751,2025-11-12,58.0,Postventa,4,
R37752,2025-11-08,,Soporte,5,Muy bien
R37753,2025-11-05,,Soporte,4,Excelente
R37754,2025-11-09,27.0,Atención,8,
R37755,2025-11-09,,Atención,8,
R37756,2025-11-06,34.0,Atención,NS/NC,Muy bien
R37757,2025-11-25,,Ventas,8,Podría mejorar
R37758,2025-11-11,30.0,Postventa,10,
R37759,2025-11-08,24.0,Atención,3,
R37760,2025-11-24,,Atención,6,Podría mejorar
R37761,2025-11-05,,Ventas,7,
R37762,2025-11-07,55.0,Atención,NS/NC,Muy bien
R37763,2025-11-02,51.0,Atención,8,Excelente
R37764,2025-11-17,,Atención,1,
R37765,2025-11-04,,Ventas,4,
R37766,2025-11-29,,Ventas,9,
R37767,2025-11-18,,Ventas,9,
R37768,2025-11-02,,Ventas,6,
R37769,2025-11-12,62.0,Atención,1,
R37770,2025-11-11,,Ventas,5,
R37771,2025-11-24,,Postventa,5,
R37772,2025-11-01,,Atención,3,
R37773,2025-11-19,38.0,Ventas,7,Excelente
R37774,2025-11-05,,Atención,6,
R37775,2025-11-21,23.0,Ventas,4,Rápido
R37776,2025-11-20,53.0,Soporte,6,
R37777,2025-11-11,40.0,Ventas,2,Excelente
R37778,2025-11-07,,Soporte,6,Podría mejorar
R37779,2025-11-26,,Soporte,2,Rápido
R37780,2025-11-01,,Ventas,5,Excelente
R37781,2025-11-10,41.0,Atención,9,Mal servicio
R37782,2025-11-26,60.0,Ventas,1,Podría mejorar
R37783,2025-11-25,25.0,Postventa,3,Excelente
R37784,2025-11-14,,Soporte,4,Podría mejorar
R37785,2025-11-23,,Atención,6,
R37786,2025-11-05,62.0,Postventa,9,
R37787,2025-11-21,49.0,Postventa,12,Excelente
R37788,2025-11-16,43.0,Ventas,9,Mal servicio
R37789,2025-11-01,53.0,Atención,4,Muy bien
R37790,2025-11-23,46.0,Atención,6,Excelente
R37791,2025-11-10,47.0,Atención,4,Mal servicio
R37792,2025-11-20,,Soporte,6,Podría mejorar
R37793,2025-11-02,,Atención,NS/NC,Podría mejorar
R37794,2025-11-30,23.0,Soporte,1,
R37795,2025-11-08,,Atención,NS/NC,Rápido
R37796,2025-11-19,,Postventa,3,
R37797,2025-11-19,,Soporte,3,Muy bien
R37798,2025-11-01,,Atención,5,
R37799,2025-11-18,26.0,Atención,7,
R37800,2025-11-20,,Ventas,6,Muy bien
R37801,2025-11-16,53.0,Ventas,5,
R37802,2025-11-09,,Atención,1,Rápido
R37803,2025-11-07,27.0,Soporte,4,Podría mejorar
R37804,2025-11-18,37.0,Atención,6,Rápido
R37805,2025-11-19,47.0,Soporte,6,Mal servicio
R37806,2025-11-12,47.0,Soporte,4,Podría mejorar
R37807,2025-11-16,62.0,Atención,7,Mal servicio
R37808,2025-11-02,,Atención,1,Rápido
R37809,2025-11-08,63.0,Atención,8,
R37810,2025-11-05,53.0,Postventa,5,
R37811,2025-11-04,,Soporte,6,Excelente
R37812,2025-11-15,,Atención,1,
R37813,2025-11-28,,Soporte,6,
R37814,2025-11-09,,Soporte,3,
R37815,2025-11-14,32.0,Soporte,6,Excelente
R37816,2025-11-16,,Soporte,3,
R37817,2025-11-14,,Atención,8,
R37818,2025-11-11,30.0,Soporte,6,Excelente
R37819,2025-11-15,,Soporte,5,Muy bien
R37820,2025-11-11,,Soporte,5,Mal servicio
R37821,2025-11-21,,Atención,4,
R37822,2025-11-17,59.0,Ventas,10,
R37823,2025-11-26,,Soporte,3,Rápido
R37824,2025-11-07,19.0,Soporte,5,
R37825,2025-11-29,,Ventas,5,
R37826,2025-11-09,38.0,Atención,5,
R37827,2025-11-20,19.0,Ventas,6,Podría mejorar
R37828,2025-11-27,,Atención,9,Rápido
R37829,2025-11-10,23.0,Atención,7,Rápido
R37830,2025-11-21,,Postventa,2,
R37831,2025-11-25,,Ventas,5,
R37832,2025-11-03,,Ventas,NS/NC,Rápido
R37833,2025-11-12,23.0,Soporte,12,
R37834,2025-11-22,,Postventa,9,Muy bien
R37835,2025-11-29,,Soporte,3,Podría mejorar
R37836,2025-11-06,,Soporte,5,Excelente
R37837,2025-11-17,,Postventa,3,
R37838,2025-11-07,,Atención,8,Rápido
R37839,2025-11-02,,Soporte,2,
R37840,2025-11-19,,Atención,6,
R37841,2025-11-16,,Atención,NS/NC,Podría mejorar
R37842,2025-11-21,,Ventas,4,
R37843,2025-11-03,,Soporte,7,Mal servicio
R37844,2025-11-08,,Soporte,6,
R37845,2025-11-10,42.0,Soporte,3,
R37846,2025-11-05,21.0,Soporte,1,
R37847,2025-11-25,35.0,Atención,10,Mal servicio
R37848,2025-11-16,,Postventa,10,
R37849,2025-11-30,45.0,Soporte,9,Rápido
R37850,2025-11-20,,Ventas,4,Mal servicio
R37851,2025-11-18,45.0,Postventa,2,
R37852,2025-11-03,32.0,Postventa,5,
R37853,2025-11-15,,Atención,6,
R37854,2025-11-11,32.0,Soporte,2,Podría mejorar
R37855,2025-11-14,,Soporte,7,Mal servicio
R37856,2025-11-19,,Ventas,NS/NC,Excelente
R37857,2025-11-06,25.0,Soporte,6,
R37858,2025-11-24,,Ventas,6,
R37859,2025-11-11,18.0,Postventa,8,Mal servicio
R37860,2025-11-06,64.0,Ventas,6,Excelente
R37861,2025-11-17,45.0,Atención,6,Podría mejorar
R37862,2025-11-17,,Soporte,5,
R37863,2025-11-15,,Ventas,2,Podría mejorar
R37864,2025-11-02,,Soporte,8,
R37865,2025-11-10,40.0,Soporte,6,Rápido
R37866,2025-11-21,,Ventas,4,
R37867,2025-11-12,,Ventas,2,
R37868,2025-11-30,,Ventas,NS/NC,Muy bien
R37869,2025-11-02,,Soporte,3,Podría mejorar
R37870,2025-11-24,,Ventas,9,Podría mejorar
R37871,2025-11-16,55.0,Atención,7,Rápido
R37872,2025-11-14,,Atención,5,Mal servicio
R37873,2025-11-28,44.0,Atención,4,Muy bien
R37874,2025-11-16,31.0,Postventa,5,Podría mejorar
R37875,2025-11-23,,Atención,9,Muy bien
R37876,2025-11-27,,Soporte,7,
R37877,2025-11-27,,Atención,5,Excelente
R37878,2025-11-25,,Ventas,10,Muy bien
R37879,2025-11-25,,Atención,7,Excelente
R37880,2025-11-27,,Atención,10,
R37881,2025-11-12,60.0,Ventas,4,
R37882,2025-11-11,,Ventas,7,Rápido
R37883,2025-11-14,34.0,Soporte,9,Excelente
R37884,2025-11-14,31.0,Atención,2,
R37885,2025-11-09,,Ventas,4,
R37886,2025-11-05,,Atención,10,
R37887,2025-11-16,36.0,Atención,8,Muy bien
R37888,2025-11-12,22.0,Soporte,10,Mal servicio
R37889,2025-11-06,37.0,Ventas,5,Rápido
R37890,2025-11-07,18.0,Atención,3,
R37891,2025-11-25,21.0,Atención,6,
R37892,2025-11-22,26.0,Atención,3,
R37893,2025-11-14,42.0,Atención,3,Rápido
R37894,2025-11-20,,Atención,3,
R37895,2025-11-15,,Atención,2,Muy bien
R37896,2025-11-07,,Atención,5,Excelente
R37897,2025-11-04,,Atención,1,
R37898,2025-11-02,26.0,Atención,7,Mal servicio
R37899,2025-11-03,,Atención,6,Podría mejorar
R37900,2025-11-06,46.0,Soporte,4,Excelente
R37901,2025-11-19,,Atención,4,
R37902,2025-11-21,22.0,Soporte,3,Podría mejorar
R37903,2025-11-26,,Ventas,5,
R37904,2025-11-09,49.0,Soporte,7,Excelente
R37905,2025-11-15,51.0,Soporte,5,Rápido
R37906,2025-11-18,,Atención,5,Excelente
R37907,2025-11-05,,Ventas,6,
R37908,2025-11-06,,Postventa,7,Mal servicio
R37909,2025-11-30,,Postventa,8,Mal servicio
R37910,2025-11-20,,Atención,9,Rápido
R37911,2025-11-25,,Atención,4,
R37912,2025-11-09,,Soporte,7,Excelente
R37913,2025-11-03,,Soporte,8,
R37914,2025-11-16,21.0,Atención,NS/NC,
R37915,2025-11-17,51.0,Atención,5,Podría mejorar
R37916,2025-11-18,,Soporte,9,
R37917,2025-11-11,41.0,Soporte,6,Mal servicio
R37918,2025-11-06,50.0,Atención,4,Podría mejorar
R37919,2025-11-08,,Soporte,1,
R37920,2025-11-24,,Atención,10,Podría mejorar
R37921,2025-11-08,41.0,Soporte,4,
R37922,2025-11-29,,Soporte,10,
R37923,2025-11-23,22.0,Soporte,NS/NC,
R37924,2025-11-22,,Soporte,6,Podría mejorar
R37925,2025-11-12,36.0,Ventas,4,Mal servicio
R37926,2025-11-03,,Postventa,7,
R37927,2025-11-19,21.0,Atención,10,
R37928,2025-11-29,,Soporte,1,
R37929,2025-11-16,,Soporte,4,Excelente
R37930,2025-11-27,24.0,Ventas,10,Mal servicio
R37931,2025-11-18,52.0,Ventas,1,Podría mejorar
R37932,2025-11-17,18.0,Atención,9,
R37933,2025-11-11,27.0,Ventas,NS/NC,
R37934,2025-11-29,25.0,Atención,9,Podría mejorar
R37935,2025-11-17,57.0,Ventas,6,
R37936,2025-11-13,,Atención,5,
R37937,2025-11-10,,Soporte,4,
R37938,2025-11-19,,Atención,10,Excelente
R37939,2025-11-15,,Soporte,9,
R37940,2025-11-22,42.0,Atención,7,Muy bien
R37941,2025-11-08,62.0,Atención,10,Mal servicio
R37942,2025-11-29,,Atención,4,Mal servicio
R37943,2025-11-25,,Soporte,4,Mal servicio
R37944,2025-11-20,44.0,Ventas,2,Rápido
R37945,2025-11-07,33.0,Soporte,9,
R37946,2025-11-28,37.0,Atención,5,Rápido
R37947,2025-11-23,39.0,Atención,6,
R37948,2025-11-04,61.0,Ventas,5,
R37949,2025-11-18,33.0,Atención,9,Podría mejorar
R37950,2025-11-11,,Soporte,2,
R37951,2025-11-17,,Atención,7,
R37952,2025-11-16,,Soporte,8,
R37953,2025-11-23,61.0,Ventas,9,Mal servicio
R37954,2025-11-20,25.0,Soporte,5,
R37955,2025-11-04,43.0,Soporte,6,Rápido
R37956,2025-11-28,,Soporte,7,
R37957,2025-11-18,,Atención,7,Mal servicio
R37958,2025-11-21,55.0,Soporte,7,
R37959,2025-11-28,51.0,Atención,5,
R37960,2025-11-06,,Atención,5,Mal servicio
R37961,2025-11-26,45.0,Soporte,4,
R37962,2025-11-09,58.0,Atención,5,
R37963,2025-11-17,,Atención,4,
R37964,2025-11-23,29.0,Atención,7,
R37965,2025-11-30,,Soporte,3,
R37966,2025-11-17,,Postventa,6,
R37967,2025-11-11,48.0,Atención,5,
R37968,2025-11-21,,Soporte,1,Podría mejorar
R37969,2025-11-19,34.0,Ventas,5,Mal servicio
R37970,2025-11-20,37.0,Soporte,3,Excelente
R37971,2025-11-17,,Atención,6,Excelente
R37972,2025-11-04,,Soporte,10,Podría mejorar
R37973,2025-11-14,37.0,Atención,3,Mal servicio
R37974,2025-11-24,,Ventas,8,Mal servicio
R37975,2025-11-19,18.0,Atención,5,Rápido
R37976,2025-11-02,,Ventas,10,Mal servicio
R37977,2025-11-18,,Soporte,5,Muy bien
R37978,2025-11-08,,Soporte,5,
R37979,2025-11-25,,Ventas,9,Mal servicio
R37980,2025-11-21,,Soporte,3,Rápido
R37981,2025-11-25,58.0,Atención,1,
R37982,2025-11-05,,Ventas,3,Podría mejorar
R37983,2025-11-03,,Soporte,6,Muy bien
R37984,2025-11-12,,Atención,6,Rápido
R37985,2025-11-29,52.0,Atención,6,Muy bien
R37986,2025-11-02,65.0,Soporte,8,
R37987,2025-11-02,42.0,Atención,8,Rápido
R37988,2025-11-27,,Atención,NS/NC,
R37989,2025-11-19,,Atención,2,Podría mejorar
R37990,2025-11-30,,Atención,1,Excelente
R37991,2025-11-20,53.0,Postventa,NS/NC,
R37992,2025-11-02,,Ventas,10,
R37993,2025-11-28,,Soporte,2,Podría mejorar
R37994,2025-11-16,,Soporte,3,Rápido
R37995,2025-11-11,,Atención,6,Podría mejorar
R37996,2025-11-14,,Postventa,5,
R37997,2025-11-16,,Ventas,5,Excelente
R37998,2025-11-18,,Soporte,2,
R37999,2025-11-30,,Ventas,8,
R38000,2025-11-08,44.0,Ventas,3,
R38001,2025-11-05,49.0,Postventa,1,
R38002,2025-11-29,24.0,Atención,10,
R38003,2025-11-20,,Postventa,9,Muy bien
R38004,2025-11-09,,Soporte,3,
R38005,2025-11-07,,Soporte,3,Podría mejorar
R38006,2025-11-29,39.0,Atención,11,
R38007,2025-11-12,49.0,Soporte,8,
R38008,2025-11-10,,Ventas,9,Mal servicio
R38009,2025-11-26,47.0,Atención,9,Rápido
R38010,2025-11-18,,Soporte,7,Rápido
R38011,2025-11-25,,Atención,10,
R38012,2025-11-02,63.0,Soporte,7,Rápido
R38013,2025-11-27,60.0,Ventas,3,
R38014,2025-11-15,20.0,Atención,6,Podría mejorar
R38015,2025-11-13,,Soporte,9,Excelente
R38016,2025-11-30,,Atención,9,Mal servicio
R38017,2025-11-10,,Atención,9,Podría mejorar
R38018,2025-11-15,,Postventa,10,Excelente
R38019,2025-11-04,27.0,Postventa,6,Podría mejorar
R38020,2025-11-24,54.0,Atención,2,Podría mejorar
R38021,2025-11-04,,Atención,2,
R38022,2025-11-04,57.0,Ventas,8,
R38023,2025-11-09,,Atención,9,
R38024,2025-11-26,54.0,Soporte,8,
R38025,2025-11-13,,Atención,3,Muy bien
R38026,2025-11-23,,Soporte,4,Rápido
R38027,2025-11-16,,Ventas,2,Muy bien
R38028,2025-11-23,20.0,Soporte,12,
R38029,2025-11-03,,Ventas,5,Podría mejorar
R38030,2025-11-13,32.0,Ventas,6,
R38031,2025-11-06,37.0,Soporte,7,
R38032,2025-11-30,,Ventas,2,
R38033,2025-11-20,,Soporte,2,
R38034,2025-11-27,38.0,Ventas,12,
R38035,2025-11-21,,Atención,6,
R38036,2025-11-25,,Soporte,5,Podría mejorar
R38037,2025-11-01,52.0,Soporte,NS/NC,
R38038,2025-11-04,54.0,Ventas,3,
R38039,2025-11-21,49.0,Atención,2,Rápido
R38040,2025-11-15,,Atención,3,
R38041,2025-11-26,,Atención,2,
R38042,2025-11-03,42.0,Ventas,5,Mal servicio
R38043,2025-11-12,,Atención,8,Excelente
R38044,2025-11-29,19.0,Atención,4,Rápido
R38045,2025-11-30,,Ventas,7,Mal servicio
R38046,2025-11-05,,Atención,NS/NC,
R38047,2025-11-10,,Ventas,5,Podría mejorar
R38048,2025-11-06,34.0,Atención,NS/NC,Excelente
R38049,2025-11-24,20.0,Soporte,1,
R38050,2025-11-16,59.0,Ventas,3,Podría mejorar
R38051,2025-11-17,40.0,Atención,2,Muy bien
R38052,2025-11-20,,Postventa,7,Excelente
R38053,2025-11-01,49.0,Atención,6,
R38054,2025-11-22,,Ventas,6,Podría mejorar
R38055,2025-11-26,21.0,Atención,12,Excelente
R38056,2025-11-01,65.0,Postventa,7,Excelente
R38057,2025-11-25,,Ventas,2,Excelente
R38058,2025-11-04,21.0,Soporte,10,
R38059,2025-11-18,,Atención,8,Mal servicio
R38060,2025-11-28,42.0,Atención,2,
R38061,2025-11-08,,Atención,6,Rápido
R38062,2025-11-01,49.0,Soporte,6,Rápido
R38063,2025-11-26,65.0,Atención,10,Excelente
R38064,2025-11-29,,Soporte,2,Podría mejorar
R38065,2025-11-24,,Atención,9,
R38066,2025-11-16,,Soporte,3,Mal servicio
R38067,2025-11-14,,Atención,NS/NC,
R38068,2025-11-23,,Postventa,3,
R38069,2025-11-27,,Atención,7,
R38070,2025-11-09,,Atención,4,Excelente
R38071,2025-11-14,61.0,Soporte,4,Podría mejorar
R38072,2025-11-17,42.0,Soporte,2,
R38073,2025-11-24,56.0,Atención,10,Mal servicio
R38074,2025-11-09,30.0,Soporte,5,Excelente
R38075,2025-11-19,,Atención,10,Excelente
R38076,2025-11-30,19.0,Ventas,6,Podría mejorar
R38077,2025-11-18,65.0,Ventas,3,Muy bien
R38078,2025-11-02,33.0,Atención,2,Muy bien
R38079,2025-11-08,,Soporte,1,
R38080,2025-11-14,52.0,Atención,3,
R38081,2025-11-25,60.0,Atención,10,
R38082,2025-11-20,,Atención,10,Excelente
R38083,2025-11-05,,Soporte,2,
R38084,2025-11-16,,Atención,2,
R38085,2025-11-09,,Atención,5,Podría mejorar
R38086,2025-11-09,42.0,Ventas,8,Rápido
R38087,2025-11-05,,Atención,NS/NC,
R38088,2025-11-12,,Atención,4,
R38089,2025-11-13,,Postventa,7,
R38090,2025-11-29,54.0,Ventas,10,
R38091,2025-11-07,48.0,Atención,4,
R38092,2025-11-15,33.0,Ventas,1,Podría mejorar
R38093,2025-11-29,31.0,Atención,6,Rápido
R38094,2025-11-01,,Soporte,1,Excelente
R38095,2025-11-12,28.0,Soporte,10,Rápido
R38096,2025-11-10,19.0,Atención,1,Muy bien
R38097,2025-11-09,,Atención,9,Rápido
R38098,2025-11-01,65.0,Atención,9,
R38099,2025-11-08,,Atención,5,Rápido
R38100,2025-11-16,,Soporte,6,Rápido
R38101,2025-11-27,50.0,Soporte,5,Podría mejorar
R38102,2025-11-11,62.0,Atención,8,
R38103,2025-11-29,,Soporte,9,
R38104,2025-11-11,,Atención,5,
R38105,2025-11-07,41.0,Soporte,8,Mal servicio
R38106,2025-11-19,,Postventa,5,Mal servicio
R38107,2025-11-19,,Atención,2,Mal servicio
R38108,2025-11-04,35.0,Atención,7,
R38109,2025-11-11,20.0,Soporte,9,
R38110,2025-11-06,,Ventas,4,Mal servicio
R38111,2025-11-25,65.0,Soporte,10,Mal servicio
R38112,2025-11-19,42.0,Atención,9,Podría mejorar
R38113,2025-11-21,,Atención,1,Rápido
R38114,2025-11-12,,Atención,2,Podría mejorar
R38115,2025-11-10,,Ventas,5,
R38116,2025-11-11,,Ventas,2,
R38117,2025-11-25,33.0,Soporte,6,
R38118,2025-11-01,39.0,Ventas,6,Rápido
R38119,2025-11-18,,Atención,10,
R38120,2025-11-25,,Soporte,9,Rápido
R38121,2025-11-29,19.0,Soporte,8,
R38122,2025-11-12,,Soporte,7,Podría mejorar
R38123,2025-11-02,,Soporte,6,
R38124,2025-11-09,,Soporte,1,
R38125,2025-11-06,29.0,Soporte,1,
R38126,2025-11-21,,Soporte,12,Excelente
R38127,2025-11-22,32.0,Atención,4,Muy bien
R38128,2025-11-05,28.0,Atención,2,Mal servicio
R38129,2025-11-17,55.0,Soporte,6,Rápido
R38130,2025-11-02,,Ventas,8,Podría mejorar
R38131,2025-11-10,,Atención,2,Mal servicio
R38132,2025-11-17,32.0,Soporte,3,
R38133,2025-11-17,54.0,Ventas,3,Podría mejorar
R38134,2025-11-10,,Atención,6,
R38135,2025-11-04,58.0,Postventa,6,
R38136,2025-11-25,,Soporte,1,
R38137,2025-11-15,30.0,Atención,NS/NC,
R38138,2025-11-25,19.0,Soporte,6,
R38139,2025-11-21,,Postventa,9,Muy bien
R38140,2025-11-02,,Ventas,6,
R38141,2025-11-18,29.0,Postventa,7,
R38142,2025-11-20,,Soporte,4,Podría mejorar
R38143,2025-11-07,,Soporte,2,Rápido
R38144,2025-11-27,,Soporte,8,
R38145,2025-11-27,54.0,Ventas,3,Muy bien
R38146,2025-11-09,,Atención,4,Podría mejorar
R38147,2025-11-08,,Ventas,3,
R38148,2025-11-10,,Ventas,2,
R38149,2025-11-07,26.0,Ventas,6,Mal servicio
R38150,2025-11-10,54.0,Atención,7,
R38151,2025-11-01,,Soporte,3,Rápido
R38152,2025-11-14,,Postventa,3,Podría mejorar
R38153,2025-11-10,44.0,Atención,6,
R38154,2025-11-21,,Postventa,10,Excelente
R38155,2025-11-21,,Soporte,6,
R38156,2025-11-21,,Soporte,4,
R38157,2025-11-08,,Soporte,1,Rápido
R38158,2025-11-28,28.0,Atención,4,Mal servicio
