"id_respuesta","fecha","edad","area","satisfaccion","comentario"
"R41382","2025-11-08","53","Ventas","10","Mal servicio"
"R41386","2025-11-12","32","Soporte","6","Rapido"
"R41388","2025-11-17","20","Atencion","6"," "
"R41392","2025-11-11","55","Soporte","8"," "
"R41399","2025-11-29","61","Soporte","6"," "
"R41403","2025-11-26","27","Atencion","5"," "
"R41404","2025-11-05","59","Soporte","2"," "
"R41407","2025-11-11","61","Atencion","5"," "
"R41408","2025-11-04","58","Ventas","5"," "
"R41411","2025-11-03","57","Soporte","7","Mal servicio"
"R41416","2025-11-18","21","Soporte","3","Mal servicio"
"R41418","2025-11-26","50","Soporte","8","Mal servicio"
"R41419","2025-11-02","40","Atencion","2","Podria mejorar"
"R41423","2025-11-30","26","Ventas","8","Mal servicio"
"R41424","2025-11-23","65","Soporte","9","Mal servicio"
"R41425","2025-11-25","60","Postventa","9"," "
"R41428","2025-11-19","64","Atencion","9"," "
"R41429","2025-11-12","32","Soporte","4","Excelente"
"R41430","2025-11-14","39","Atencion","2"," "
"R41436","2025-11-17","40","Atencion","8","Muy bien"
"R41440","2025-11-24","50","Ventas","9","Podria mejorar"
"R41448","2025-11-17","53","Soporte","7","Excelente"
"R41450","2025-11-03","54","Atencion","8","Mal servicio"
"R41452","2025-11-08","36","Atencion","5","Podria mejorar"
"R41453","2025-11-09","65","Soporte","1"," "
"R41454","2025-11-14","45","Soporte","10"," "
"R41455","2025-11-14","36","Soporte","2","Rapido"
"R41456","2025-11-10","61","Atencion","4"," "
"R41461","2025-11-17","26","Soporte","3","Rapido"
"R41464","2025-11-22","53","Soporte","8","Rapido"
"R41468","2025-11-21","39","Soporte","10","Podria mejorar"
"R41475","2025-11-04","31","Soporte","3","Muy bien"
"R41480","2025-11-30","21","Soporte","7","Mal servicio"
"R41481","2025-11-09","62","Atencion","8"," "
"R41483","2025-11-06","52","Soporte","6","Mal servicio"
"R41484","2025-11-04","38","Ventas","6"," "
"R41487","2025-11-23","55","Atencion","2","Excelente"
"R41488","2025-11-19","57","Postventa","9"," "
"R41491","2025-11-08","55","Atencion","1"," "
"R41502","2025-11-27","35","Soporte","9","Podria mejorar"
"R41503","2025-11-12","31","Atencion","1"," "
"R41505","2025-11-07","33","Ventas","7","Podria mejorar"
"R41506","2025-11-27","63","Soporte","7","Excelente"
"R41511","2025-11-25","64","Ventas","5"," "
"R41512","2025-11-14","28","Soporte","7","Muy bien"
"R41513","2025-11-10","50","Postventa","4","Excelente"
"R41515","2025-11-10","65","Atencion","9","Rapido"
"R41521","2025-11-20","40","Soporte","6","Podria mejorar"
"R41524","2025-11-12","38","Atencion","5"," "
"R41528","2025-11-09","20","Soporte","3","Muy bien"
"R41529","2025-11-20","36","Atencion","3"," "
"R41531","2025-11-24","54","Atencion","6","Mal servicio"
"R41533","2025-11-01","28","Atencion","6"," "
"R41534","2025-11-11","50","Soporte","6","Muy bien"
"R41535","2025-11-15","63","Soporte","9","Excelente"
"R41537","2025-11-11","55","Ventas","1"," "
"R41539","2025-11-30","50","Soporte","7","Mal servicio"
"R41541","2025-11-19","28","Ventas","5"," "
"R41546","2025-11-28","47","Postventa","4","Excelente"
"R41551","2025-11-19","47","Atencion","2","Muy bien"
"R41552","2025-11-20","30","Atencion","6"," "
"R41555","2025-11-16","37","Soporte","6","Muy bien"
"R41556","2025-11-30","54","Atencion","3","Excelente"
"R41558","2025-11-27","21","Soporte","1","Rapido"
"R41559","2025-11-16","25","Atencion","4"," "
"R41560","2025-11-02","59","Atencion","5"," "
"R41561","2025-11-27","37","Atencion","6","Muy bien"
"R41563","2025-11-03","35","Postventa","9"," "
"R41567","2025-11-23","25","Soporte","9","Mal servicio"
"R41569","2025-11-02","18","Postventa","5"," "
"R41574","2025-11-30","65","Ventas","4","Mal servicio"
"R41577","2025-11-06","31","Atencion","2"," "
"R41578","2025-11-11","32","Atencion","5","Rapido"
"R41580","2025-11-10","23","Ventas","3"," "
"R41582","2025-11-05","30","Postventa","4","Excelente"
"R41585","2025-11-29","55","Atencion","4","Muy bien"
"R41586","2025-11-07","26","Soporte","8"," "
"R41589","2025-11-15","60","Atencion","7"," "
"R41590","2025-11-30","62","Soporte","4"," "
"R41592","2025-11-27","41","Atencion","5"," "
"R41593","2025-11-19","24","Postventa","10"," "
"R41594","2025-11-09","62","Soporte","6","Excelente"
"R41597","2025-11-26","65","Atencion","7"," "
"R41598","2025-11-28","61","Ventas","9","Excelente"
"R41602","2025-11-29","57","Soporte","8"," "
"R41604","2025-11-11","30","Atencion","10"," "
"R41605","2025-11-21","22","Atencion","4"," "
"R41609","2025-11-11","43","Atencion","1"," "
"R41610","2025-11-01","47","Ventas","7"," "
"R41612","2025-11-10","35","Atencion","7"," "
"R41614","2025-11-06","65","Soporte","6","Mal servicio"
"R41615","2025-11-05","26","Soporte","4"," "
"R41616","2025-11-10","51","Atencion","1"," "
"R41617","2025-11-03","59","Atencion","7","Mal servicio"
"R41621","2025-11-09","35","Ventas","5"," "
"R41630","2025-11-18","63","Postventa","4","Excelente"
"R41632","2025-11-04","20","Ventas","3"," "
"R41633","2025-11-22","37","Ventas","9","Muy bien"
"R41634","2025-11-18","62","Atencion","8"," "
"R41641","2025-11-21","57","Soporte","8"," "
"R41642","2025-11-20","20","Atencion","6"," "
"R41643","2025-11-25","58","Ventas","3"," "
"R41647","2025-11-19","59","Soporte","6","Podria mejorar"
"R41649","2025-11-11","20","Atencion","7"," "
"R41651","2025-11-17","59","Soporte","3"," "
"R41655","2025-11-04","36","Ventas","5","Muy bien"
"R41658","2025-11-04","20","Ventas","3","Excelente"
"R41659","2025-11-27","53","Soporte","7","Muy bien"
"R41660","2025-11-03","60","Atencion","6"," "
"R41662","2025-11-27","57","Soporte","2"," "
"R41669","2025-11-14","23","Soporte","1","Mal servicio"
"R41670","2025-11-03","57","Soporte","5"," "
"R41672","2025-11-10","19","Ventas","1","Mal servicio"
"R41675","2025-11-14","42","Atencion","7"," "
"R41676","2025-11-11","46","Atencion","2","Excelente"
"R41678","2025-11-21","61","Atencion","5","Mal servicio"
"R41681","2025-11-22","28","Atencion","1"," "
"R41683","2025-11-11","43","Soporte","6","Excelente"
"R41684","2025-11-25","24","Atencion","4"," "
"R41686","2025-11-27","65","Atencion","5"," "
"R41688","2025-11-19","57","Atencion","2","Mal servicio"
"R41690","2025-11-01","36","Soporte","6"," "
"R41692","2025-11-24","64","Soporte","5","Rapido"
"R41693","2025-11-02","38","Soporte","6"," "
"R41697","2025-11-20","59","Postventa","9","Mal servicio"
"R41698","2025-11-06","47","Postventa","2","Mal servicio"
"R41699","2025-11-14","32","Atencion","5","Rapido"
"R41700","2025-11-16","52","Atencion","9"," "
"R41701","2025-11-09","50","Ventas","9"," "
"R41704","2025-11-15","18","Atencion","3"," "
"R41707","2025-11-18","29","Soporte","4"," "
"R41709","2025-11-07","21","Ventas","3"," "
"R41710","2025-11-11","61","Ventas","2"," "
"R41711","2025-11-10","45","Atencion","5"," "
"R41712","2025-11-27","30","Soporte","10"," "
"R41716","2025-11-24","26","Atencion","7","Mal servicio"
"R41720","2025-11-23","39","Soporte","4"," "
"R41722","2025-11-06","28","Atencion","5"," "
"R41725","2025-11-09","55","Ventas","7"," "
"R41729","2025-11-09","24","Ventas","9"," "
"R41731","2025-11-22","40","Atencion","4","Rapido"
"R41733","2025-11-19","21","Soporte","6","Muy bien"
"R41735","2025-11-21","29","Atencion","2"," "
"R41736","2025-11-30","29","Atencion","9","Rapido"
"R41742","2025-11-08","22","Ventas","6","Podria mejorar"
"R41748","2025-11-08","40","Soporte","1","Rapido"
"R41749","2025-11-30","32","Soporte","1"," "
"R41750","2025-11-04","52","Soporte","4","Excelente"
"R41751","2025-11-10","41","Ventas","4","Mal servicio"
"R41752","2025-11-11","25","Atencion","1","Muy bien"
"R41754","2025-11-26","37","Soporte","10","Podria mejorar"
"R41758","2025-11-26","18","Soporte","2"," "
"R41759","2025-11-10","29","Soporte","5","Excelente"
"R41760","2025-11-04","65","Soporte","9","Muy bien"
"R41762","2025-11-02","57","Soporte","1"," "
"R41763","2025-11-07","62","Soporte","6"," "
"R41765","2025-11-14","26","Postventa","3"," "
"R41768","2025-11-20","30","Ventas","10","Mal servicio"
"R41774","2025-11-14","56","Soporte","9","Mal servicio"
"R41775","2025-11-03","55","Atencion","5"," "
"R41777","2025-11-27","45","Atencion","6","Excelente"
"R41781","2025-11-09","52","Atencion","9"," "
"R41782","2025-11-11","54","Atencion","2","Mal servicio"
"R41783","2025-11-07","63","Atencion","8","Excelente"
"R41785","2025-11-27","28","Soporte","9","Muy bien"
"R41786","2025-11-03","55","Soporte","8","Excelente"
"R41790","2025-11-25","51","Atencion","4","Rapido"
"R41791","2025-11-23","18","Postventa","4"," "
"R41795","2025-11-18","49","Ventas","5","Muy bien"
"R41797","2025-11-10","43","Ventas","10"," "
"R41798","2025-11-18","50","Soporte","4","Muy bien"
"R41799","2025-11-17","29","Soporte","3"," "
"R41805","2025-11-06","40","Atencion","6","Excelente"
"R41807","2025-11-05","58","Ventas","9","Muy bien"
"R41808","2025-11-07","62","Ventas","6"," "
"R41811","2025-11-24","53","Soporte","4","Podria mejorar"
"R41812","2025-11-04","52","Postventa","4","Excelente"
"R41814","2025-11-21","62","Soporte","4","Podria mejorar"
"R41818","2025-11-17","20","Atencion","1"," "
"R41819","2025-11-11","65","Atencion","5","Muy bien"
"R41820","2025-11-23","22","Ventas","6"," "
"R41821","2025-11-30","59","Soporte","1","Rapido"
"R41823","2025-11-28","57","Atencion","9","Muy bien"
"R41827","2025-11-01","31","Atencion","6","Muy bien"
"R41831","2025-11-21","24","Ventas","4"," "
"R41833","2025-11-09","34","Ventas","7","Rapido"
"R41835","2025-11-30","56","Atencion","4","Muy bien"
"R41836","2025-11-24","43","Atencion","6"," "
"R41839","2025-11-06","42","Soporte","6","Excelente"
"R41840","2025-11-27","53","Soporte","6"," "
"R41846","2025-11-30","35","Soporte","8"," "
"R41847","2025-11-07","56","Soporte","6"," "
"R41848","2025-11-22","38","Atencion","8"," "
"R41849","2025-11-25","65","Soporte","6","Rapido"
"R41850","2025-11-14","33","Soporte","1"," "
"R41853","2025-11-10","48","Atencion","8","Rapido"
"R41854","2025-11-06","39","Postventa","2"," "
"R41856","2025-11-30","28","Ventas","3"," "
"R41858","2025-11-24","63","Atencion","7","Muy bien"
"R41859","2025-11-05","19","Atencion","9","Mal servicio"
"R41866","2025-11-05","57","Atencion","4"," "
"R41869","2025-11-17","58","Ventas","1","Excelente"
"R41870","2025-11-18","29","Atencion","5","Podria mejorar"
"R41871","2025-11-29","38","Ventas","3","Rapido"
"R41873","2025-11-07","37","Postventa","8"," "
"R41876","2025-11-02","65","Atencion","7","Excelente"
"R41877","2025-11-14","49","Atencion","5"," "
"R41879","2025-11-20","31","Soporte","5"," "
"R41880","2025-11-10","44","Postventa","7","Mal servicio"
"R41883","2025-11-15","19","Atencion","5"," "
"R41886","2025-11-06","19","Atencion","7","Rapido"
"R41894","2025-11-26","57","Atencion","3"," "
"R41895","2025-11-06","19","Soporte","5"," "
"R41897","2025-11-12","46","Ventas","10"," "
"R41899","2025-11-19","25","Soporte","4","Rapido"
"R41901","2025-11-25","30","Atencion","3"," "
"R41906","2025-11-03","31","Postventa","6","Excelente"
"R41907","2025-11-06","35","Atencion","4"," "
"R41908","2025-11-11","28","Soporte","7"," "
"R41909","2025-11-02","50","Soporte","2","Rapido"
"R41912","2025-11-30","61","Ventas","6","Mal servicio"
"R41914","2025-11-17","24","Atencion","9","Mal servicio"
"R41915","2025-11-21","25","Atencion","7","Podria mejorar"
"R41916","2025-11-24","39","Soporte","7"," "
"R41918","2025-11-24","64","Atencion","3"," "
"R41919","2025-11-27","22","Atencion","8","Excelente"
"R41920","2025-11-30","44","Soporte","3"," "
"R41922","2025-11-21","37","Atencion","8"," "
"R41925","2025-11-03","64","Postventa","6"," "
"R41933","2025-11-01","37","Ventas","1"," "
"R41936","2025-11-24","51","Atencion","5","Excelente"
"R41937","2025-11-30","47","Soporte","6"," "
"R41945","2025-11-13","42","Atencion","9","Podria mejorar"
"R41954","2025-11-22","45","Atencion","2","Rapido"
"R41956","2025-11-27","46","Atencion","10"," "
"R41958","2025-11-19","28","Atencion","9","Excelente"
"R41959","2025-11-13","46","Ventas","2","Muy bien"
"R41963","2025-11-11","61","Atencion","3","Podria mejorar"
"R41965","2025-11-21","63","Atencion","10","Podria mejorar"
"R41967","2025-11-11","62","Atencion","10","Mal servicio"
"R41969","2025-11-25","60","Atencion","2","Rapido"
"R41970","2025-11-14","21","Soporte","5"," "
"R41971","2025-11-24","42","Ventas","8"," "
"R41972","2025-11-02","44","Soporte","3","Excelente"
"R41973","2025-11-06","57","Atencion","8","Podria mejorar"
"R41980","2025-11-21","32","Ventas","3","Mal servicio"
"R41982","2025-11-08","26","Atencion","4","Podria mejorar"
"R41983","2025-11-11","59","Ventas","3","Excelente"
"R41987","2025-11-20","41","Atencion","7"," "
"R41988","2025-11-09","18","Atencion","2"," "
"R41991","2025-11-07","46","Soporte","6"," "
"R41993","2025-11-19","57","Atencion","4"," "
"R42000","2025-11-15","59","Atencion","6"," "
"R42003","2025-11-12","61","Atencion","8","Muy bien"
"R42006","2025-11-29","32","Atencion","6","Podria mejorar"
"R42008","2025-11-05","31","Ventas","7","Excelente"
"R42009","2025-11-30","45","Ventas","10"," "
"R42012","2025-11-05","36","Atencion","7","Podria mejorar"
"R42015","2025-11-11","30","Atencion","1"," "
"R42020","2025-11-28","45","Atencion","2"," "
"R42023","2025-11-26","51","Soporte","3"," "
"R42030","2025-11-08","49","Soporte","7","Podria mejorar"
"R42034","2025-11-14","28","Atencion","5"," "
"R42038","2025-11-22","38","Soporte","8","Podria mejorar"
"R42039","2025-11-19","20","Atencion","3","Rapido"
"R42042","2025-11-13","52","Ventas","3","Rapido"
"R42047","2025-11-05","28","Soporte","4"," "
"R42050","2025-11-21","40","Soporte","5"," "
"R42051","2025-11-03","28","Ventas","5"," "
"R42052","2025-11-19","33","Soporte","1","Excelente"
"R42053","2025-11-15","37","Soporte","7"," "
"R42054","2025-11-12","46","Ventas","8","Podria mejorar"
"R42056","2025-11-26","28","Soporte","2","Podria mejorar"
"R42058","2025-11-28","36","Ventas","1"," "
"R42060","2025-11-04","38","Ventas","7","Excelente"
"R42062","2025-11-26","61","Atencion","9"," "
"R42064","2025-11-27","34","Atencion","9","Podria mejorar"
"R42065","2025-11-07","23","Atencion","5","Muy bien"
"R42067","2025-11-16","20","Atencion","6"," "
"R42070","2025-11-08","24","Ventas","7","Rapido"
"R42073","2025-11-28","30","Soporte","9","Rapido"
"R42077","2025-11-17","26","Ventas","4","Excelente"
"R42080","2025-11-08","65","Ventas","6"," "
"R42082","2025-11-30","36","Soporte","3","Excelente"
"R42083","2025-11-08","43","Ventas","3"," "
"R42084","2025-11-01","58","Soporte","5"," "
"R42087","2025-11-14","27","Atencion","5","Podria mejorar"
"R42089","2025-11-16","50","Atencion","10","Excelente"
"R42090","2025-11-11","59","Soporte","5"," "
"R42091","2025-11-21","60","Soporte","7"," "
"R42093","2025-11-13","18","Atencion","10","Excelente"
"R42095","2025-11-26","59","Soporte","5","Podria mejorar"
"R42096","2025-11-29","43","Atencion","5","Rapido"
"R42102","2025-11-29","40","Ventas","6","Rapido"
"R42106","2025-11-26","53","Atencion","2","Mal servicio"
"R42109","2025-11-08","36","Postventa","5"," "
"R42112","2025-11-27","20","Soporte","4"," "
"R42114","2025-11-09","50","Soporte","4"," "
"R42115","2025-11-18","26","Atencion","6","Excelente"
"R42117","2025-11-28","55","Atencion","1","Rapido"
"R42118","2025-11-24","18","Atencion","1"," "
"R42120","2025-11-09","25","Ventas","1"," "
"R42123","2025-11-20","54","Atencion","9","Mal servicio"
"R42125","2025-11-15","18","Atencion","4","Muy bien"
"R42126","2025-11-22","26","Soporte","6"," "
"R42128","2025-11-10","64","Ventas","5","Podria mejorar"
"R42129","2025-11-16","52","Ventas","7","Muy bien"
"R42130","2025-11-14","49","Soporte","4"," "
"R42131","2025-11-03","65","Soporte","1","Podria mejorar"
"R42133","2025-11-30","21","Atencion","4"," "
"R42135","2025-11-14","62","Soporte","2","Podria mejorar"
"R42136","2025-11-24","29","Atencion","4","Excelente"
"R42137","2025-11-08","38","Soporte","4"," "
"R42138","2025-11-01","50","Ventas","4","Rapido"
"R42139","2025-11-28","56","Postventa","1","Rapido"
"R42140","2025-11-14","53","Ventas","8","Podria mejorar"
"R42141","2025-11-14","29","Soporte","2"," "
"R42143","2025-11-09","23","Ventas","9","Podria mejorar"
"R42145","2025-11-02","35","Atencion","6"," "
"R42146","2025-11-18","33","Ventas","6","Mal servicio"
"R42147","2025-11-08","40","Soporte","5"," "
"R42148","2025-11-06","33","Soporte","3","Muy bien"
"R42149","2025-11-18","53","Soporte","2"," "
"R42151","2025-11-28","57","Soporte","6"," "
"R42155","2025-11-18","28","Atencion","9"," "
"R42156","2025-11-18","47","Atencion","2","Muy bien"
"R42159","2025-11-10","40","Atencion","10"," "
"R42160","2025-11-20","32","Atencion","4","Excelente"
"R42164","2025-11-30","44","Soporte","9","Rapido"
"R42165","2025-11-03","35","Atencion","6","Muy bien"
"R42166","2025-11-26","59","Postventa","7"," "
"R42167","2025-11-10","33","Atencion","1","Mal servicio"
"R42170","2025-11-28","54","Atencion","2","Muy bien"
"R42171","2025-11-15","46","Postventa","1"," "
"R42172","2025-11-07","44","Atencion","2"," "
"R42174","2025-11-25","59","Soporte","2"," "
"R42175","2025-11-03","46","Soporte","6"," "
"R42176","2025-11-29","55","Soporte","2"," "
"R42179","2025-11-22","56","Soporte","4"," "
"R42180","2025-11-03","38","Atencion","4"," "
"R42181","2025-11-07","53","Ventas","7"," "
"R42182","2025-11-22","64","Soporte","7","Muy bien"
"R42187","2025-11-14","53","Ventas","10","Mal servicio"
"R42188","2025-11-05","29","Ventas","7"," "
"R42190","2025-11-16","56","Ventas","8","Muy bien"
"R42192","2025-11-23","36","Atencion","4","Podria mejorar"
"R42199","2025-11-21","56","Atencion","10","Podria mejorar"
"R42201","2025-11-22","43","Atencion","4"," "
"R42203","2025-11-25","29","Ventas","6","Excelente"
"R42204","2025-11-17","31","Soporte","9","Excelente"
"R42210","2025-11-15","28","Atencion","7"," "
"R42211","2025-11-05","21","Postventa","8"," "
"R42215","2025-11-10","56","Atencion","1","Rapido"
"R42216","2025-11-29","41","Soporte","2","Rapido"
"R42219","2025-11-11","39","Atencion","2"," "
"R42225","2025-11-23","57","Soporte","6","Podria mejorar"
"R42230","2025-11-27","64","Soporte","7","Excelente"
"R42231","2025-11-16","34","Atencion","3","Rapido"
"R42232","2025-11-14","29","Atencion","5"," "
"R42233","2025-11-09","22","Atencion","3","Muy bien"
"R42236","2025-11-29","48","Atencion","1"," "
"R42242","2025-11-15","30","Soporte","3","Rapido"
"R42244","2025-11-14","44","Atencion","2"," "
"R42246","2025-11-20","39","Atencion","3"," "
"R42247","2025-11-16","48","Soporte","5"," "
"R42248","2025-11-29","40","Atencion","1"," "
"R42252","2025-11-16","19","Postventa","9","Muy bien"
"R42253","2025-11-09","19","Soporte","8"," "
